Inventory ID,Inventory ID,Description,Item Status,Stock Item,Vendor MOQ,Stock Status,Item Class,Item Class Description,Range,Type,Is a Kit,Valuation Method,Tax Category,Posting Class,Default Warehouse,Default Issue From,Default Receipt To,HS Code,Commodity Code,Base Unit,Sales Unit,Purchase Unit,M/F Code,NQ Type,Product Function,Product Function Description,Country of Origin,Client ID,Client Name,Launch Date,Price Class,Duty,Shipping,Packaging,Vendor Lead Time (Days),Prod. Lead Time (Days),Weight UOM,Volume UOM,Weight per Item Assembled,Weight per Master Carton,Weight per Inner Carton,Volume per Item Assembled,Volume per Master Carton,Volume per Inner Carton,Length per Item Assembled,Length per Master Carton,Length per Inner Carton,Width per Item Assembled,Width per Master Carton,Width per Inner Carton,Height per Item Assembled,Height per Master Carton,Height per Inner Carton,Weight (lb) per Item Assembled,Weight (lb) per Master Carton,Weight (lb) per Inner Carton,Volume (CFT) per Item,Volume (CFT) per Carton,Volume (CFT) per Shipper,Volume (CFT) per Pallet,Length (in) per Item,Length (in) per Carton,Length (in) per Shipper,Width (in) per Item,Width (in) per Carton,Width (in) per Shipper,Height (in) per Item,Height (in) per Carton,Height (in) per Shipper,Qty of Items per Master Carton,Qty of Items per Inner Carton,Qty of Master Cartons per Pallet,WH Carton Dims Received,Inventory Account,WH Item Dims Received,Master Packaging Weight (g),Inner Packaging Weight (g),Barcode,Season
"13,200",NQ1969_B1.2,"Top Plate for 2-tier Cocktail Table, 5-prong",Active,True,220.00,D-Customer-Non-Stocked,S-CE-ET-***,Conference & Events : Events Tables,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,HO,MAIN,MAIN,9403991090,9403991090,EA,EA,EA,NQ1969_B1.2_002_S5_20231031_R3,NQ - One Off,TLG,Table - Legs,Czech Republic,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,0.00,0.00,8,60,G,CBM,500.000000,500.00,0.00,0.000063,0.000063,0.000000,125.00,125.00,0.00,125.00,125.00,0.00,4.00,4.00,0.00,1.10,1.10,0.00,0.002225,0.002225,0.000000,0.000000,4.92,4.92,0.00,4.92,4.92,0.00,0.16,0.16,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415636,
"13,165",NQ1969_B2,Cocktail Table 600 Black Marble Round Lower Panel,Active,True,110.00,D-Customer-Non-Stocked,S-CE-ET-***,Conference & Events : Events Tables,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403910090,9403910090,EA,EA,EA,NQ1969_B2_S5_20231204_R5,NQ - One Off,TTP,Table - Top,United Kingdom,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,0.00,0.00,8,60,G,CBM,"5,000.000000","5,000.00",0.00,0.009000,0.009000,0.000000,600.00,600.00,0.00,600.00,600.00,0.00,25.00,25.00,0.00,11.02,11.02,0.00,0.317832,0.317832,0.000000,0.000000,23.62,23.62,0.00,23.62,23.62,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415643,
"13,166",NQ1969_B3,Cocktail Table 400 Black Marble Round Upper Panel,Active,True,110.00,D-Customer-Non-Stocked,S-CE-ET-***,Conference & Events : Events Tables,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403910090,9403910090,EA,EA,EA,NQ1969_B3_S5_20231204_R5,NQ - One Off,TTP,Table - Top,United Kingdom,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,0.00,0.00,8,60,G,CBM,"2,500.000000","2,500.00",0.00,0.004000,0.004000,0.000000,400.00,400.00,0.00,400.00,400.00,0.00,25.00,25.00,0.00,5.51,5.51,0.00,0.141259,0.141259,0.000000,0.000000,15.75,15.75,0.00,15.75,15.75,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415650,
"13,160",NQ1970_A,Link 800 Black Marble (Marmara B41) Rectangle Tabletop 1600mm,No Sales,True,10.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,9403910090,9403910090,EA,EA,EA,NQ1970_A_TRE800B41_S1_20230724_R1,NQ - One Off,TTP,Table - Top,United Kingdom,C75969,Legends International - Germany,27/07/2023,0NQ,0.00,8.68,3.00,8,28,G,CBM,"16,983.000000","16,983.00",0.00,0.032000,0.032000,0.000000,"1,600.00","1,600.00",0.00,800.00,800.00,0.00,25.00,25.00,0.00,37.44,37.44,0.00,1.130070,1.130070,0.000000,0.000000,62.99,62.99,0.00,31.50,31.50,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,,
"13,180",NQ1970_A_B42,Link 800 Black Marble (Pietra B42) Rectangle Tabletop 1600mm_Ply substrate,Active,True,10.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,4419900000,9403910090,EA,EA,EA,NQ1970_A_B42_S2_20250203_R1,NQ - One Off,TTP,Table - Top,United Kingdom,C75969,Legends International - Germany,05/08/2023,0NQ,0.00,8.68,3.00,8,28,G,CBM,"16,983.000000","16,983.00",0.00,0.032000,0.032000,0.000000,"1,600.00","1,600.00",0.00,800.00,800.00,0.00,25.00,25.00,0.00,37.44,37.44,0.00,1.130070,1.130070,0.000000,0.000000,62.99,62.99,0.00,31.50,31.50,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,,
"13,161",NQ1970_B,Link Top Rectangle Support Bar,No Sales,True,,D-Customer-Non-Stocked,S-CE-**-***,Conference & Events,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,8302200090,8302200090,EA,EA,EA,NQ1970_B_S2_20250203_R1,Component,COM,Component,United Kingdom,C00001,Craster Ltd - Suspense,31/07/2023,0NQ,0.00,4.34,0.00,,,G,CBM,"2,212.000000",0.00,0.00,0.001040,0.000000,0.000000,"1,300.00",0.00,0.00,40.00,0.00,0.00,20.00,0.00,0.00,4.88,0.00,0.00,0.036727,0.000000,0.000000,0.000000,51.18,0.00,0.00,1.57,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"13,331",NQ1970_C,Link Rectangular table leg prop,Active,True,,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,Link,Finished Good,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,7323930090,7323930090,EA,EA,EA,NQ1970_C_S1_20240228_R2,NQ - Re Buy,TLG,Table - Legs,Czech Republic,C76526,Real Madrid FC,27/03/2024,LNK,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843415667,
"13,167",NQ1972_A,Link 600 Tall Black Steel Round/Square Table Leg,No Sales,True,50.00,U-UDEV,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7323930090,7323930090,EA,EA,EA,NQ1972_A_S1_20230731_R3,NQ - One Off,TLG,Table - Legs,Czech Republic,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,440.00,400.00,8,60,G,CBM,"8,000.000000","8,000.00",0.00,0.200622,0.200622,0.000000,431.00,431.00,0.00,431.00,431.00,0.00,"1,080.00","1,080.00",0.00,17.64,17.64,0.00,7.084906,7.084906,0.000000,0.000000,16.97,16.97,0.00,16.97,16.97,0.00,42.52,42.52,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415674,
"13,168",NQ1972_B,Link Black Marble (Marmara B41) 600mm Round Table Top,No Sales,True,10.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,9403910090,9403910090,EA,EA,EA,NQ1972_B_S1_20230728_R2,NQ - One Off,TTP,Table - Top,United Kingdom,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,21.10,0.00,8,60,G,CBM,"4,000.000000","8,355.00",0.00,0.009000,0.023814,0.000000,600.00,630.00,0.00,600.00,630.00,0.00,25.00,60.00,0.00,8.82,18.42,0.00,0.317832,0.840984,0.000000,0.000000,23.62,24.80,0.00,23.62,24.80,0.00,0.98,2.36,0.00,2.00,2.00,0.00,False,1000,False,,,5056843415681,
"13,178",NQ1972_B_MOULD,Mould for Link 600 Black Marble Round Table Top,No Purchases,True,1.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,MW,MAIN,MAIN,9403910090,9403910090,EA,EA,EA,NQ1972_B_S1_20230728_R2,NQ - One Off,TOO,Tooling,United Kingdom,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,0.00,0.00,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,False,1000,False,,,,
"13,171",NQ1972_B_TOOLING,Tooling for Link 600 Black Marble Round Table Top,No Purchases,False,,D-Customer-Non-Stocked,T-**-**-***,Tooling,NQ,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,DACHSER,,,,,EA,EA,EA,NQ1972_B_S1_20230728_R2,NQ - One Off,TOO,Tooling,United Kingdom,C75969,Legends International - Germany,01/08/2023,0NQ,0.00,20.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,7410,False,,,,
"13,186",NQ1972_C,Link 600 Clear Glass Round Table Top,No Purchases,True,10.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403999090,9403999090,EA,EA,EA,NQ1972_C_S1_20230802_R1,Catalogue,TTP,Table - Top,Czech Republic,C00001,Craster Ltd - Suspense,20/05/2021,0NQ,0.00,39.16,0.00,8,28,G,CBM,"26,600.000000","26,600.00",0.00,0.009000,0.009000,0.000000,600.00,600.00,0.00,600.00,600.00,0.00,25.00,25.00,0.00,58.64,58.64,0.00,0.317832,0.317832,0.000000,0.000000,23.62,23.62,0.00,23.62,23.62,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,,
"13,197",NQ1972_D,Link Tobacco 600mm Round Table Top,No Purchases,True,10.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,9403910090,9403910090,EA,EA,EA,TBC,NQ - One Off,TTP,Table - Top,United Kingdom,C75969,Legends International - Germany,25/10/2023,0NQ,0.00,21.10,0.00,8,60,G,CBM,"4,000.000000","4,000.00",0.00,0.009000,0.009000,0.000000,600.00,600.00,0.00,600.00,600.00,0.00,25.00,25.00,0.00,8.82,8.82,0.00,0.317832,0.317832,0.000000,0.000000,23.62,23.62,0.00,23.62,23.62,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,,
"13,211",NQ1977_A,Link Table Modesty Skirt - 1600,No Purchases,True,1.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403999090,9403999090,EA,EA,EA,,NQ - One Off,TPA,Table - Panel,United Kingdom,C76627,Legends International - Spain,03/11/2023,0NQ,0.00,0.00,0.00,8,40,G,CBM,"1,000.000000","1,000.00",0.00,0.003537,0.003537,0.000000,"3,537.00","3,537.00",0.00,500.00,500.00,0.00,2.00,2.00,0.00,2.20,2.20,0.00,0.124908,0.124908,0.000000,0.000000,139.25,139.25,0.00,19.69,19.69,0.00,0.08,0.08,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415698,
"13,212",NQ1977_B,Link Table Modesty Skirt - 1000,No Purchases,True,1.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403999090,9403999090,EA,EA,EA,,NQ - One Off,TPA,Table - Panel,United Kingdom,C76627,Legends International - Spain,03/11/2023,0NQ,0.00,0.00,0.00,8,40,G,CBM,"1,000.000000","1,000.00",0.00,0.002937,0.002937,0.000000,"2,937.00","2,937.00",0.00,500.00,500.00,0.00,2.00,2.00,0.00,2.20,2.20,0.00,0.103719,0.103719,0.000000,0.000000,115.63,115.63,0.00,19.69,19.69,0.00,0.08,0.08,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415704,
"13,363",NQ1977_C,Link table modesty skirt - 1600 popper version,No Purchases,True,0.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403999090,9403999090,EA,EA,EA,,NQ - One Off,TPA,Table - Panel,United Kingdom,C76627,Legends International - Spain,16/04/2024,0NQ,0.00,0.00,0.00,,28,,,"1,000.000000","1,000.00",0.00,0.005306,0.005306,0.000000,"3,316.00","3,316.00",0.00,800.00,800.00,0.00,2.00,2.00,0.00,2.20,2.20,0.00,0.187380,0.187380,0.000000,0.000000,130.55,130.55,0.00,31.50,31.50,0.00,0.08,0.08,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415711,
"13,364",NQ1977_D,Link Table Modesty Skirt - 1000 popper version,No Purchases,True,0.00,D-Customer-Non-Stocked,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403999090,9403999090,EA,EA,EA,,NQ - One Off,TPA,Table - Panel,United Kingdom,C76627,Legends International - Spain,16/04/2024,0NQ,0.00,0.00,0.00,,28,,,0.000000,0.00,0.00,0.004352,0.004352,0.000000,"2,720.00","2,720.00",0.00,800.00,800.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.153690,0.153690,0.000000,0.000000,107.09,107.09,0.00,31.50,31.50,0.00,0.08,0.08,0.00,0.00,0.00,0.00,False,1000,False,,,5056843415728,
"13,400",NQ1983_A,Tall Stack Bowl - Ash - Walnut Stain - lacquered- 240mm,Active,True,50.00,D-Customer-Non-Stocked,S-FB-BU-CSC,Food & Beverage : Buffet : Classic,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1983_A_S1_20240703_R1,NQ - Re Buy,BOW,Bowl,Czech Republic,C54367,Six Senses Hotel Group,21/06/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"1,500.000000","1,500.00",0.00,0.009677,0.009677,0.000000,240.00,240.00,0.00,240.00,240.00,0.00,168.00,168.00,0.00,3.31,3.31,0.00,0.341740,0.341740,0.000000,0.000000,9.45,9.45,0.00,9.45,9.45,0.00,6.61,6.61,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415735,
"13,401",NQ1983_B,Glass liner for Tall Stack Bowl,No Purchases,True,200.00,D-Customer-Non-Stocked,S-FB-BU-CSC,Food & Beverage : Buffet : Classic,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7031499900,7031499900,EA,EA,EA,TBC,NQ - Re Buy,BOW,Bowl,Poland,C54367,Six Senses Hotel Group,21/06/2024,0NQ,0.00,0.00,0.00,8,49,G,CBM,620.000000,620.00,0.00,0.009677,0.009677,0.000000,240.00,240.00,0.00,240.00,240.00,0.00,168.00,168.00,0.00,1.37,1.37,0.00,0.341740,0.341740,0.000000,0.000000,9.45,9.45,0.00,9.45,9.45,0.00,6.61,6.61,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415742,
"13,594",NQ1984_A1,Rise 700 Short Natural Ash Table Leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - One Off,TLG,Table - Legs,Czech Republic,C09332,Boston Harbor Hotel,20/01/2025,0NQ,0.00,0.00,0.00,8,56,G,CBM,"5,650.000000","5,932.50",0.00,0.047955,0.055514,0.000000,695.00,729.75,0.00,100.00,105.00,0.00,690.00,724.50,0.00,12.46,13.08,0.00,1.693516,1.960460,0.000000,0.000000,27.36,28.73,0.00,3.94,4.13,0.00,27.17,28.52,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415759,
"13,595",NQ1984_A2,Rise 700 Medium Natural Ash Table Leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - One Off,TLG,Table - Legs,Czech Republic,C09332,Boston Harbor Hotel,20/01/2025,0NQ,0.00,0.00,0.00,8,56,G,CBM,"7,650.000000","8,032.50",0.00,0.061855,0.071605,0.000000,695.00,729.75,0.00,100.00,105.00,0.00,890.00,934.50,0.00,16.87,17.71,0.00,2.184391,2.528709,0.000000,0.000000,27.36,28.73,0.00,3.94,4.13,0.00,35.04,36.79,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415766,
"13,596",NQ1984_A3,Rise 700 Tall Natural Ash Table Leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - One Off,TLG,Table - Legs,Czech Republic,C09332,Boston Harbor Hotel,20/01/2025,0NQ,0.00,0.00,0.00,8,56,G,CBM,"9,360.000000","9,828.00",0.00,0.075755,0.087696,0.000000,695.00,729.75,0.00,100.00,105.00,0.00,"1,090.00","1,144.50",0.00,20.64,21.67,0.00,2.675265,3.096958,0.000000,0.000000,27.36,28.73,0.00,3.94,4.13,0.00,42.91,45.06,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415773,
"13,209",NQ1988_A,Fare Trolley Push Handle (old for client replacements),Active,True,1.00,D-Customer-Non-Stocked,S-FB-ST-FLW,Food & Beverage : Service Trolley : Flow,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8716903000,8716903000,EA,EA,EA,,NQ - One Off,TDP,Trolley - Display,United Kingdom,C00001,Craster Ltd - Suspense,03/11/2023,FLW,0.00,0.00,0.00,,40,G,CBM,"2,300.000000","2,300.00",0.00,0.001511,0.001511,0.000000,650.00,650.00,0.00,93.00,93.00,0.00,25.00,25.00,0.00,5.07,5.07,0.00,0.053361,0.053361,0.000000,0.000000,25.59,25.59,0.00,3.66,3.66,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415780,
"13,326",NQ1996_A,A1 Walnut Picture Frame,No Sales,True,1.00,U-UDEV,S-IN-MK-***,Internal : Marketing,Other,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4414009000,4414009000,EA,EA,EA,NQ1996_A_S1_20240126_R1,,MKT,Marketing Material,Czech Republic,C00001,Craster Ltd - Suspense,22/02/2024,OTH,0.00,0.00,0.00,8,60,G,CBM,"6,000.000000","6,000.00",0.00,0.007660,0.007660,0.000000,901.00,901.00,0.00,654.00,654.00,0.00,13.00,13.00,0.00,13.23,13.23,0.00,0.270511,0.270511,0.000000,0.000000,35.47,35.47,0.00,25.75,25.75,0.00,0.51,0.51,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415797,
"13,309",NQ1998_A,"Amenities box, Oak lacquered black, 200x300x120mm",Active,True,50.00,D-Customer-Non-Stocked,S-HK-AP-***,Housekeeping : Amenities Presentation,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1998_A_S1_20240223_R1,NQ - Re Buy,TAM,Tray - Amenities,Czech Republic,C01343,South Lodge Hotel,20/02/2024,0NQ,0.00,95.37,0.00,8,56,G,CBM,"1,000.000000","1,000.00",0.00,0.007200,0.007200,0.000000,300.00,300.00,0.00,200.00,200.00,0.00,120.00,120.00,0.00,2.20,2.20,0.00,0.254266,0.254266,0.000000,0.000000,11.81,11.81,0.00,7.87,7.87,0.00,4.72,4.72,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415803,
"13,359",NQ2000_A1,Rise 700 Medium Walnut Table leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - One Off,TLG,Table - Legs,Czech Republic,C70452,The Maybourne Beverly Hills,08/04/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"7,650.000000","7,650.00",0.00,0.061855,0.061855,0.000000,695.00,695.00,0.00,100.00,100.00,0.00,890.00,890.00,0.00,16.87,16.87,0.00,2.184391,2.184391,0.000000,0.000000,27.36,27.36,0.00,3.94,3.94,0.00,35.04,35.04,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415810,
"13,360",NQ2000_A2,Rise 700 Medium Ash Stained Walnut Table Leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2000_A2_S1_20240607_R1,NQ - One Off,TLG,Table - Legs,Czech Republic,C70452,The Maybourne Beverly Hills,08/04/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"7,650.000000","7,650.00",0.00,0.061855,0.061855,0.000000,695.00,695.00,0.00,100.00,100.00,0.00,890.00,890.00,0.00,16.87,16.87,0.00,2.184391,2.184391,0.000000,0.000000,27.36,27.36,0.00,3.94,3.94,0.00,35.04,35.04,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415827,
"13,361",NQ2000_B1,Rise 700 Extra Tall Walnut Table Leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - One Off,TLG,Table - Legs,Czech Republic,C70452,The Maybourne Beverly Hills,08/04/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"8,950.000000","8,950.00",0.00,0.082705,0.082705,0.000000,695.00,695.00,0.00,100.00,100.00,0.00,"1,190.00","1,190.00",0.00,19.73,19.73,0.00,2.920702,2.920702,0.000000,0.000000,27.36,27.36,0.00,3.94,3.94,0.00,46.85,46.85,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415834,
"13,362",NQ2000_B2,Rise 700 Extra Tall Ash Stained Walnut Table Leg,Active,True,30.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2000_B2_S1_20240607_R1,NQ - One Off,TLG,Table - Legs,Czech Republic,C70452,The Maybourne Beverly Hills,08/04/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"8,950.000000","8,950.00",0.00,0.082705,0.082705,0.000000,695.00,695.00,0.00,100.00,100.00,0.00,"1,190.00","1,190.00",0.00,19.73,19.73,0.00,2.920702,2.920702,0.000000,0.000000,27.36,27.36,0.00,3.94,3.94,0.00,46.85,46.85,0.00,1.00,1.00,0.00,False,1000,False,,,5056843415841,
"13,389",NQ2003_A1,Line Table Legs DC- (1500mm x 750mm) - Rectangle - Mild Steel - finish tbc,No Purchases,True,10.00,U-UDEV,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403105800,9403105800,EA,EA,EA,NQ2001_A1_S3_20240516_R2,NQ - One Off,TTP,Table - Top,Czech Republic,C40044,JPMorgan Chase & Co. New York,17/05/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"8,975.000000","8,975.00",0.00,0.410771,0.410771,0.000000,"1,065.00","1,065.00",0.00,532.00,532.00,0.00,725.00,725.00,0.00,19.79,19.79,0.00,14.506255,14.506255,0.000000,0.000000,41.93,41.93,0.00,20.94,20.94,0.00,28.54,28.54,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415858,
"13,390",NQ2003_A2,Line Table Legs DC - (1800mm x 900mm) - Rectangle - Mild Steel - finish tbc,No Purchases,True,10.00,U-UDEV,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403105800,9403105800,EA,EA,EA,NQ2001_A2_S3_20240516_R2,NQ - One Off,TTP,Table - Top,Czech Republic,C40044,JPMorgan Chase & Co. New York,17/05/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"9,319.000000","9,319.00",0.00,0.562879,0.562879,0.000000,"1,065.00","1,065.00",0.00,729.00,729.00,0.00,725.00,725.00,0.00,20.54,20.54,0.00,19.877903,19.877903,0.000000,0.000000,41.93,41.93,0.00,28.70,28.70,0.00,28.54,28.54,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415865,
"13,391",NQ2003_B1,Line table DC top 1500 Half Round - Custom HPL - PU edge,No Purchases,True,10.00,U-UDEV,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2001_B1_S3_20240516_R2,NQ - One Off,TLG,Table - Legs,United Kingdom,C40044,JPMorgan Chase & Co. New York,17/05/2024,0NQ,0.00,0.00,0.00,8,42,G,CBM,"17,376.000000","17,376.00",0.00,0.028125,0.028125,0.000000,"1,500.00","1,500.00",0.00,750.00,750.00,0.00,25.00,25.00,0.00,38.31,38.31,0.00,0.993226,0.993226,0.000000,0.000000,59.06,59.06,0.00,29.53,29.53,0.00,0.98,0.98,0.00,1.00,0.00,0.00,False,1000,False,,,,
